id,stable_key,unit_id,check_type,result,scope,witness,translation_audit_state,build_state,visual_state
urn:uuid:dafb0c60-b6b2-58dc-968a-52ed58cf1216,qa/unit-043/01-structure,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,admission_gate,pass,"Complete Chapter 5 structure, identifiers, mathematics, exercises, hints, and terminology passed.",build/unit-043-candidate/check_chapter5_complete.py,pass,pass,pass
urn:uuid:181deead-41d4-56f1-8fd7-4bcdac94b6cd,qa/unit-043/02-chapter-build,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,Hash-gated 60-page Chapter 5 XeLaTeX/Biber/makeindex build passed.,qa/UNIT_043_BUILD_FINAL.log,pass,pass,pass
urn:uuid:a3af6185-d2f4-566c-ba4f-ef7396d111d6,qa/unit-043/03-combined-build,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,Reader-first 385-page checkpoint through complete Chapter 5 passed 36-component byte validation.,qa/unit-043-evidence/checkpoint-through-bab-5-build.json,pass,pass,pass
urn:uuid:036e10a4-0bc3-5a7c-81a5-db412385b0ce,qa/unit-043/04-combined-visual,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,All 385 pages were rendered once and inspected through eleven ordered contact sheets.,qa/UNIT_043_COMBINED_READER_VISUAL_QA_20260828.md,pass,pass,pass
urn:uuid:5549ee07-0fb9-57cd-8f80-04a8a7178f0d,qa/unit-043/05-rights,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,"Attribution, changes, non-endorsement, model provenance, and separate component rights are explicit.",repo/source/coverpage-id-unit-043.tex,pass,pass,pass
urn:uuid:fcea9716-2d63-599c-bd24-3b6fbbaf22d7,qa/unit-043/correction/01-o013-li-u036-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U036-COR-001: Replace the undefined quotient R/I by R/Ker(varphi) in the first isomorphism theorem. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:1-172; target range repo/source/chapter5.tex:1-172; corrected source line 143 corresponds to target line 143.,qa/UNIT_036_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:8d36742c-2309-5f10-a334-13645d43eca4,qa/unit-043/correction/02-o013-li-u036-cor-002,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U036-COR-002: Parenthesize the quotient as S/(I intersection S) in the subring-plus-ideal isomorphism. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:1-172; target range repo/source/chapter5.tex:1-172; corrected source line 168 corresponds to target line 168.,qa/UNIT_036_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:4b1e324f-a71f-5563-9063-29a1a037081e,qa/unit-043/correction/03-o013-li-u037-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U037-COR-001: Place the inverse witness x-prime in the finite ring D rather than the undefined ring R. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:174-290; target range repo/source/chapter5.tex:174-290; corrected source line 219 corresponds to target line 219.,qa/UNIT_037_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:d259baf1-0ea8-5c37-aebb-bc59920532d1,qa/unit-043/correction/04-o013-li-u038-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U038-COR-001: Qualify existence of a maximal proper ideal by excluding the zero ring. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:292-461; target range repo/source/chapter5.tex:292-461; corrected source line 355 corresponds to target line 355.,qa/UNIT_038_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:8c21f909-0b1b-5bd0-bc06-26828813155e,qa/unit-043/correction/05-o013-li-u038-cor-002,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U038-COR-002: Use Frac(Z) rather than Frac(R) in the integer-ring example. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:292-461; target range repo/source/chapter5.tex:292-461; corrected source line 416 corresponds to target line 416.,qa/UNIT_038_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:011fb258-b67f-5625-8a5e-ba5a3dba863a,qa/unit-043/correction/06-o013-li-u039-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U039-COR-001: Use the pairwise non-basepoint condition in the restricted-product multiplication. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:463-608; target range repo/source/chapter5.tex:463-608; corrected source line 566 corresponds to target line 566.,qa/UNIT_039_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:bdb1efa7-ccf4-53ee-8d83-6b33119f2887,qa/unit-043/correction/07-o013-li-u039-cor-002,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U039-COR-002: Describe Q(X)-times as nonzero rational functions rather than rational polynomials. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:463-608; target range repo/source/chapter5.tex:463-608; corrected source line 598 corresponds to target line 598.,qa/UNIT_039_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:2c3f5200-0275-55ef-883e-41ca6a1d0dec,qa/unit-043/correction/08-o013-li-u040-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,"O013-LI-U040-COR-001: Take the inverse limit of beta, the functor introduced locally, rather than alpha. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:610-781; target range repo/source/chapter5.tex:610-781; corrected source line 643 corresponds to target line 643.",qa/UNIT_040_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:96658131-9af2-5eac-8956-bcfb038848d1,qa/unit-043/correction/09-o013-li-u041-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U041-COR-001: Replace the undefined absolute-value test on a ring coefficient by nonvanishing. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:783-956; target range repo/source/chapter5.tex:783-956; corrected source line 860 corresponds to target line 860.,qa/UNIT_041_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:c7ffb6a9-a5e8-52f2-95a1-3b30d4d366c8,qa/unit-043/correction/10-o013-li-u041-cor-002,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U041-COR-002: Restore all n variables in the formal power-series ring notation. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:783-956; target range repo/source/chapter5.tex:783-956; corrected source line 892 corresponds to target line 892.,qa/UNIT_041_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:c86d7c5a-5141-580f-95ac-173353f45dc8,qa/unit-043/correction/11-o013-li-u041-cor-003,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U041-COR-003: State the exact coordinatewise lower-bound condition for Laurent-series exponent support. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:783-956; target range repo/source/chapter5.tex:783-956; corrected source line 915 corresponds to target line 915.,qa/UNIT_041_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:e7c0d3dc-187d-5027-8330-22f25d04bae5,qa/unit-043/correction/12-o013-li-u041-cor-004,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U041-COR-004: Restore bold multivariable X in the multiindex monomial. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:783-956; target range repo/source/chapter5.tex:783-956; corrected source line 953 corresponds to target line 953.,qa/UNIT_041_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:662f03b5-33aa-522a-9ec0-6345f602d7b0,qa/unit-043/correction/13-o013-li-u042-cor-001,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-001: Exclude D=1 from the squarefree quadratic-field parameter. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1053 corresponds to target line 1053.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:88281160-67a4-5ab8-ba7b-99543405e5aa,qa/unit-043/correction/14-o013-li-u042-cor-002,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-002: Complete the Gaussian-prime associate relation with conjugate(p)=u*p. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1074 corresponds to target line 1074.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:db1c730e-76b5-51a4-84c7-9d66a85fc7e7,qa/unit-043/correction/15-o013-li-u042-cor-003,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-003: Remove the unused irreducible-p quantifier from multiplicativity of global content. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1114 corresponds to target line 1114.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:7f887530-eb7d-58b4-84aa-0a996a68c8a5,qa/unit-043/correction/16-o013-li-u042-cor-004,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-004: Choose representatives of content classes before multiplying them into polynomials. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1117 corresponds to target line 1117.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:2daf85de-0d9a-5e15-92e7-8dd7d222c40b,qa/unit-043/correction/17-o013-li-u042-cor-005,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-005: Define multivariable polynomial content by the minimum coefficient valuation. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1127 corresponds to target line 1127.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:c6fd4b35-651d-5572-8d85-e5cc73a6cae6,qa/unit-043/correction/18-o013-li-u042-cor-006,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-006: Restrict the gcd assertion to nonzero cyclotomic-binomial inputs while retaining the ideal identity. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1151 corresponds to target line 1151.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
urn:uuid:724ca8aa-518b-543a-8570-cfa1361128ab,qa/unit-043/correction/19-o013-li-u042-cor-007,urn:uuid:32bc4204-638a-518e-a6e8-5c52f49325b9,backend_integrity,pass,O013-LI-U042-COR-007: Strengthen k<=n to 1<=k<=n in Eisenstein's criterion. Source range authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter5.tex:958-1182; target range repo/source/chapter5.tex:958-1182; corrected source line 1165 corresponds to target line 1165.,qa/UNIT_042_TRANSLATION_REVIEW_20260825.md,pass,pass,pass
